date,date_time,kommune_bydel_no,kommune_bydel_name,bydel_no,bydel_name,kommune_no,kommune_name,fylke_no,fylke_name,population,cases
2020-03-27,2020-03-27T04:00:00Z,3425,Engerdal,,,3425,Engerdal,34,Innlandet,1268,1
2020-03-27,2020-03-27T04:00:00Z,3426,Tolga,,,3426,Tolga,34,Innlandet,1562,0
2020-03-27,2020-03-27T04:00:00Z,3427,Tynset,,,3427,Tynset,34,Innlandet,5578,0
2020-03-27,2020-03-27T04:00:00Z,3428,Alvdal,,,3428,Alvdal,34,Innlandet,2432,1
2020-03-27,2020-03-27T04:00:00Z,3429,Folldal,,,3429,Folldal,34,Innlandet,1545,0
2020-03-27,2020-03-27T04:00:00Z,3430,Os,,,3430,Os,34,Innlandet,1891,0
2020-03-27,2020-03-27T04:00:00Z,3431,Dovre,,,3431,Dovre,34,Innlandet,2553,2
2020-03-27,2020-03-27T04:00:00Z,3432,Lesja,,,3432,Lesja,34,Innlandet,1975,0
2020-03-27,2020-03-27T04:00:00Z,3433,Skjåk,,,3433,Skjåk,34,Innlandet,2197,1
2020-03-27,2020-03-27T04:00:00Z,3434,Lom,,,3434,Lom,34,Innlandet,2228,1
2020-03-27,2020-03-27T04:00:00Z,3435,Vågå,,,3435,Vågå,34,Innlandet,3570,1
2020-03-27,2020-03-27T04:00:00Z,3436,Nord-Fron,,,3436,Nord-Fron,34,Innlandet,5723,9
2020-03-27,2020-03-27T04:00:00Z,3437,Sel,,,3437,Sel,34,Innlandet,5739,35
2020-03-27,2020-03-27T04:00:00Z,3438,Sør-Fron,,,3438,Sør-Fron,34,Innlandet,3119,0
2020-03-27,2020-03-27T04:00:00Z,3439,Ringebu,,,3439,Ringebu,34,Innlandet,4392,4
2020-03-27,2020-03-27T04:00:00Z,3440,Øyer,,,3440,Øyer,34,Innlandet,5100,0
2020-03-27,2020-03-27T04:00:00Z,3441,Gausdal,,,3441,Gausdal,34,Innlandet,6106,4
2020-03-27,2020-03-27T04:00:00Z,3442,Østre Toten,,,3442,Østre Toten,34,Innlandet,14973,4
2020-03-27,2020-03-27T04:00:00Z,3443,Vestre Toten,,,3443,Vestre Toten,34,Innlandet,13427,3
2020-03-27,2020-03-27T04:00:00Z,3446,Gran,,,3446,Gran,34,Innlandet,13630,3
2020-03-27,2020-03-27T04:00:00Z,3447,Søndre Land,,,3447,Søndre Land,34,Innlandet,5617,0
2020-03-27,2020-03-27T04:00:00Z,3448,Nordre Land,,,3448,Nordre Land,34,Innlandet,6633,0
2020-03-27,2020-03-27T04:00:00Z,3449,Sør-Aurdal,,,3449,Sør-Aurdal,34,Innlandet,2954,0
2020-03-27,2020-03-27T04:00:00Z,3450,Etnedal,,,3450,Etnedal,34,Innlandet,1279,0
2020-03-27,2020-03-27T04:00:00Z,3451,Nord-Aurdal,,,3451,Nord-Aurdal,34,Innlandet,6413,5
2020-03-27,2020-03-27T04:00:00Z,3452,Vestre Slidre,,,3452,Vestre Slidre,34,Innlandet,2125,0
2020-03-27,2020-03-27T04:00:00Z,3453,Øystre Slidre,,,3453,Øystre Slidre,34,Innlandet,3229,0
2020-03-27,2020-03-27T04:00:00Z,3454,Vang,,,3454,Vang,34,Innlandet,1578,0
2020-03-27,2020-03-27T04:00:00Z,3801,Horten,,,3801,Horten,38,Vestfold og Telemark,27351,16
2020-03-27,2020-03-27T04:00:00Z,3802,Holmestrand,,,3802,Holmestrand,38,Vestfold og Telemark,24699,11
2020-03-27,2020-03-27T04:00:00Z,3803,Tønsberg,,,3803,Tønsberg,38,Vestfold og Telemark,56293,23
2020-03-27,2020-03-27T04:00:00Z,3804,Sandefjord,,,3804,Sandefjord,38,Vestfold og Telemark,63764,24
2020-03-27,2020-03-27T04:00:00Z,3805,Larvik,,,3805,Larvik,38,Vestfold og Telemark,47204,7
2020-03-27,2020-03-27T04:00:00Z,3806,Porsgrunn,,,3806,Porsgrunn,38,Vestfold og Telemark,36397,5
2020-03-27,2020-03-27T04:00:00Z,3807,Skien,,,3807,Skien,38,Vestfold og Telemark,54942,30
2020-03-27,2020-03-27T04:00:00Z,3808,Notodden,,,3808,Notodden,38,Vestfold og Telemark,13049,4
2020-03-27,2020-03-27T04:00:00Z,3811,Færder,,,3811,Færder,38,Vestfold og Telemark,26730,20
2020-03-27,2020-03-27T04:00:00Z,3812,Siljan,,,3812,Siljan,38,Vestfold og Telemark,2340,0
2020-03-27,2020-03-27T04:00:00Z,3813,Bamble,,,3813,Bamble,38,Vestfold og Telemark,14061,5
2020-03-27,2020-03-27T04:00:00Z,3814,Kragerø,,,3814,Kragerø,38,Vestfold og Telemark,10380,1
2020-03-27,2020-03-27T04:00:00Z,3815,Drangedal,,,3815,Drangedal,38,Vestfold og Telemark,4060,0
2020-03-27,2020-03-27T04:00:00Z,3816,Nome,,,3816,Nome,38,Vestfold og Telemark,6515,0
2020-03-27,2020-03-27T04:00:00Z,3817,Midt-Telemark,,,3817,Midt-Telemark,38,Vestfold og Telemark,10444,0
2020-03-27,2020-03-27T04:00:00Z,3818,Tinn,,,3818,Tinn,38,Vestfold og Telemark,5691,0
2020-03-27,2020-03-27T04:00:00Z,3819,Hjartdal,,,3819,Hjartdal,38,Vestfold og Telemark,1573,0
2020-03-27,2020-03-27T04:00:00Z,3820,Seljord,,,3820,Seljord,38,Vestfold og Telemark,2888,0
2020-03-27,2020-03-27T04:00:00Z,3821,Kviteseid,,,3821,Kviteseid,38,Vestfold og Telemark,2403,0
2020-03-27,2020-03-27T04:00:00Z,3822,Nissedal,,,3822,Nissedal,38,Vestfold og Telemark,1448,0
2020-03-27,2020-03-27T04:00:00Z,3823,Fyresdal,,,3823,Fyresdal,38,Vestfold og Telemark,1287,0
2020-03-27,2020-03-27T04:00:00Z,3824,Tokke,,,3824,Tokke,38,Vestfold og Telemark,2201,0
2020-03-27,2020-03-27T04:00:00Z,3825,Vinje,,,3825,Vinje,38,Vestfold og Telemark,3676,0
2020-03-27,2020-03-27T04:00:00Z,4201,Risør,,,4201,Risør,42,Agder,6809,0
2020-03-27,2020-03-27T04:00:00Z,4202,Grimstad,,,4202,Grimstad,42,Agder,23544,1
2020-03-27,2020-03-27T04:00:00Z,4203,Arendal,,,4203,Arendal,42,Agder,44999,18
2020-03-27,2020-03-27T04:00:00Z,4204,Kristiansand,,,4204,Kristiansand,42,Agder,111633,90
2020-03-27,2020-03-27T04:00:00Z,4205,Lindesnes,,,4205,Lindesnes,42,Agder,23046,6
2020-03-27,2020-03-27T04:00:00Z,4206,Farsund,,,4206,Farsund,42,Agder,9691,11
2020-03-27,2020-03-27T04:00:00Z,4207,Flekkefjord,,,4207,Flekkefjord,42,Agder,9028,0
2020-03-27,2020-03-27T04:00:00Z,4211,Gjerstad,,,4211,Gjerstad,42,Agder,2428,0
2020-03-27,2020-03-27T04:00:00Z,4212,Vegårshei,,,4212,Vegårshei,42,Agder,2097,0
2020-03-27,2020-03-27T04:00:00Z,4213,Tvedestrand,,,4213,Tvedestrand,42,Agder,6053,0
2020-03-27,2020-03-27T04:00:00Z,4214,Froland,,,4214,Froland,42,Agder,5951,0
2020-03-27,2020-03-27T04:00:00Z,4215,Lillesand,,,4215,Lillesand,42,Agder,11074,4
2020-03-27,2020-03-27T04:00:00Z,4216,Birkenes,,,4216,Birkenes,42,Agder,5226,3
2020-03-27,2020-03-27T04:00:00Z,4217,Åmli,,,4217,Åmli,42,Agder,1836,1
2020-03-27,2020-03-27T04:00:00Z,4218,Iveland,,,4218,Iveland,42,Agder,1331,1
2020-03-27,2020-03-27T04:00:00Z,4219,Evje og Hornnes,,,4219,Evje og Hornnes,42,Agder,3634,1
2020-03-27,2020-03-27T04:00:00Z,4220,Bygland,,,4220,Bygland,42,Agder,1162,2
2020-03-27,2020-03-27T04:00:00Z,4221,Valle,,,4221,Valle,42,Agder,1164,0
2020-03-27,2020-03-27T04:00:00Z,4222,Bykle,,,4222,Bykle,42,Agder,965,3
2020-03-27,2020-03-27T04:00:00Z,4223,Vennesla,,,4223,Vennesla,42,Agder,14774,1
2020-03-27,2020-03-27T04:00:00Z,4224,Åseral,,,4224,Åseral,42,Agder,932,0
2020-03-27,2020-03-27T04:00:00Z,4225,Lyngdal,,,4225,Lyngdal,42,Agder,10365,4
2020-03-27,2020-03-27T04:00:00Z,4226,Hægebostad,,,4226,Hægebostad,42,Agder,1680,1
2020-03-27,2020-03-27T04:00:00Z,4227,Kvinesdal,,,4227,Kvinesdal,42,Agder,5987,1
2020-03-27,2020-03-27T04:00:00Z,4228,Sirdal,,,4228,Sirdal,42,Agder,1822,0
2020-03-27,2020-03-27T04:00:00Z,460101,Arna,460101,Arna,4601,Bergen,46,Vestland,13820,4
2020-03-27,2020-03-27T04:00:00Z,460102,Bergenhus,460102,Bergenhus,4601,Bergen,46,Vestland,42790,43
2020-03-27,2020-03-27T04:00:00Z,460103,Fana,460103,Fana,4601,Bergen,46,Vestland,43139,36
2020-03-27,2020-03-27T04:00:00Z,460104,Fyllingsdalen,460104,Fyllingsdalen,4601,Bergen,46,Vestland,30071,22
2020-03-27,2020-03-27T04:00:00Z,460105,Laksevåg,460105,Laksevåg,4601,Bergen,46,Vestland,40409,23
2020-03-27,2020-03-27T04:00:00Z,460106,Ytrebygda,460106,Ytrebygda,4601,Bergen,46,Vestland,29279,21
2020-03-27,2020-03-27T04:00:00Z,460107,Årstad,460107,Årstad,4601,Bergen,46,Vestland,42223,42
2020-03-27,2020-03-27T04:00:00Z,460108,Åsane,460108,Åsane,4601,Bergen,46,Vestland,41629,26
2020-03-27,2020-03-27T04:00:00Z,460199,Ukjent Bydel,460199,Ukjent,4601,Bergen,46,Vestland,569,31
2020-03-27,2020-03-27T04:00:00Z,4602,Kinn,,,4602,Kinn,46,Vestland,17207,5
2020-03-27,2020-03-27T04:00:00Z,4611,Etne,,,4611,Etne,46,Vestland,4062,4
2020-03-27,2020-03-27T04:00:00Z,4612,Sveio,,,4612,Sveio,46,Vestland,5766,2
2020-03-27,2020-03-27T04:00:00Z,4613,Bømlo,,,4613,Bømlo,46,Vestland,11957,2
2020-03-27,2020-03-27T04:00:00Z,4614,Stord,,,4614,Stord,46,Vestland,18759,3
2020-03-27,2020-03-27T04:00:00Z,4615,Fitjar,,,4615,Fitjar,46,Vestland,3189,3
2020-03-27,2020-03-27T04:00:00Z,4616,Tysnes,,,4616,Tysnes,46,Vestland,2869,0
2020-03-27,2020-03-27T04:00:00Z,4617,Kvinnherad,,,4617,Kvinnherad,46,Vestland,13071,3
2020-03-27,2020-03-27T04:00:00Z,4618,Ullensvang,,,4618,Ullensvang,46,Vestland,11048,0
2020-03-27,2020-03-27T04:00:00Z,4619,Eidfjord,,,4619,Eidfjord,46,Vestland,906,0
2020-03-27,2020-03-27T04:00:00Z,4620,Ulvik,,,4620,Ulvik,46,Vestland,1080,1
2020-03-27,2020-03-27T04:00:00Z,4621,Voss,,,4621,Voss,46,Vestland,15740,22
2020-03-27,2020-03-27T04:00:00Z,4622,Kvam,,,4622,Kvam,46,Vestland,8457,4
2020-03-27,2020-03-27T04:00:00Z,4623,Samnanger,,,4623,Samnanger,46,Vestland,2485,0
2020-03-27,2020-03-27T04:00:00Z,4624,Bjørnafjorden,,,4624,Bjørnafjorden,46,Vestland,24908,12
2020-03-27,2020-03-27T04:00:00Z,4625,Austevoll,,,4625,Austevoll,46,Vestland,5236,2
2020-03-27,2020-03-27T04:00:00Z,4626,Øygarden,,,4626,Øygarden,46,Vestland,38316,29
2020-03-27,2020-03-27T04:00:00Z,4627,Askøy,,,4627,Askøy,46,Vestland,29553,17
2020-03-27,2020-03-27T04:00:00Z,4628,Vaksdal,,,4628,Vaksdal,46,Vestland,3977,1
2020-03-27,2020-03-27T04:00:00Z,4629,Modalen,,,4629,Modalen,46,Vestland,388,0
2020-03-27,2020-03-27T04:00:00Z,4630,Osterøy,,,4630,Osterøy,46,Vestland,8098,0
2020-03-27,2020-03-27T04:00:00Z,4631,Alver,,,4631,Alver,46,Vestland,29224,11
2020-03-27,2020-03-27T04:00:00Z,4632,Austrheim,,,4632,Austrheim,46,Vestland,2870,0
2020-03-27,2020-03-27T04:00:00Z,4633,Fedje,,,4633,Fedje,46,Vestland,548,0
2020-03-27,2020-03-27T04:00:00Z,4634,Masfjorden,,,4634,Masfjorden,46,Vestland,1691,0
2020-03-27,2020-03-27T04:00:00Z,4635,Gulen,,,4635,Gulen,46,Vestland,2297,0
2020-03-27,2020-03-27T04:00:00Z,4636,Solund,,,4636,Solund,46,Vestland,802,2
2020-03-27,2020-03-27T04:00:00Z,4637,Hyllestad,,,4637,Hyllestad,46,Vestland,1328,0
2020-03-27,2020-03-27T04:00:00Z,4638,Høyanger,,,4638,Høyanger,46,Vestland,4101,2
2020-03-27,2020-03-27T04:00:00Z,4639,Vik,,,4639,Vik,46,Vestland,2635,0
2020-03-27,2020-03-27T04:00:00Z,4640,Sogndal,,,4640,Sogndal,46,Vestland,11847,6
2020-03-27,2020-03-27T04:00:00Z,4641,Aurland,,,4641,Aurland,46,Vestland,1781,0
2020-03-27,2020-03-27T04:00:00Z,4642,Lærdal,,,4642,Lærdal,46,Vestland,2126,0
2020-03-27,2020-03-27T04:00:00Z,4643,Årdal,,,4643,Årdal,46,Vestland,5193,0
2020-03-27,2020-03-27T04:00:00Z,4644,Luster,,,4644,Luster,46,Vestland,5174,3
2020-03-27,2020-03-27T04:00:00Z,4645,Askvoll,,,4645,Askvoll,46,Vestland,3011,0
2020-03-27,2020-03-27T04:00:00Z,4646,Fjaler,,,4646,Fjaler,46,Vestland,2802,0
2020-03-27,2020-03-27T04:00:00Z,4647,Sunnfjord,,,4647,Sunnfjord,46,Vestland,22030,13
2020-03-27,2020-03-27T04:00:00Z,4648,Bremanger,,,4648,Bremanger,46,Vestland,3629,0
2020-03-27,2020-03-27T04:00:00Z,4649,Stad,,,4649,Stad,46,Vestland,9457,0
2020-03-27,2020-03-27T04:00:00Z,4650,Gloppen,,,4650,Gloppen,46,Vestland,5854,2
2020-03-27,2020-03-27T04:00:00Z,4651,Stryn,,,4651,Stryn,46,Vestland,7130,8
2020-03-27,2020-03-27T04:00:00Z,5001,Trondheim,,,5001,Trondheim,50,Trøndelag,205163,136
2020-03-27,2020-03-27T04:00:00Z,5006,Steinkjer,,,5006,Steinkjer,50,Trøndelag,24357,6
2020-03-27,2020-03-27T04:00:00Z,5007,Namsos,,,5007,Namsos,50,Trøndelag,15230,1
2020-03-27,2020-03-27T04:00:00Z,5014,Frøya,,,5014,Frøya,50,Trøndelag,5151,0
2020-03-27,2020-03-27T04:00:00Z,5020,Osen,,,5020,Osen,50,Trøndelag,948,0
2020-03-27,2020-03-27T04:00:00Z,5021,Oppdal,,,5021,Oppdal,50,Trøndelag,7001,6
2020-03-27,2020-03-27T04:00:00Z,5022,Rennebu,,,5022,Rennebu,50,Trøndelag,2486,4
2020-03-27,2020-03-27T04:00:00Z,5025,Røros,,,5025,Røros,50,Trøndelag,5581,0
2020-03-27,2020-03-27T04:00:00Z,5026,Holtålen,,,5026,Holtålen,50,Trøndelag,1981,1
2020-03-27,2020-03-27T04:00:00Z,5027,Midtre Gauldal,,,5027,Midtre Gauldal,50,Trøndelag,6238,7
2020-03-27,2020-03-27T04:00:00Z,5028,Melhus,,,5028,Melhus,50,Trøndelag,16733,3
2020-03-27,2020-03-27T04:00:00Z,5029,Skaun,,,5029,Skaun,50,Trøndelag,8325,4
2020-03-27,2020-03-27T04:00:00Z,5031,Malvik,,,5031,Malvik,50,Trøndelag,14148,4
2020-03-27,2020-03-27T04:00:00Z,5032,Selbu,,,5032,Selbu,50,Trøndelag,4062,2
2020-03-27,2020-03-27T04:00:00Z,5033,Tydal,,,5033,Tydal,50,Trøndelag,769,0
2020-03-27,2020-03-27T04:00:00Z,5034,Meråker,,,5034,Meråker,50,Trøndelag,2422,0
2020-03-27,2020-03-27T04:00:00Z,5035,Stjørdal,,,5035,Stjørdal,50,Trøndelag,24145,4
2020-03-27,2020-03-27T04:00:00Z,5036,Frosta,,,5036,Frosta,50,Trøndelag,2627,28
2020-03-27,2020-03-27T04:00:00Z,5037,Levanger,,,5037,Levanger,50,Trøndelag,20164,12
2020-03-27,2020-03-27T04:00:00Z,5038,Verdal,,,5038,Verdal,50,Trøndelag,14948,11
2020-03-27,2020-03-27T04:00:00Z,5041,Snåsa,,,5041,Snåsa,50,Trøndelag,2063,0
2020-03-27,2020-03-27T04:00:00Z,5042,Lierne,,,5042,Lierne,50,Trøndelag,1355,0
2020-03-27,2020-03-27T04:00:00Z,5043,Røyrvik,,,5043,Røyrvik,50,Trøndelag,461,0
2020-03-27,2020-03-27T04:00:00Z,5044,Namsskogan,,,5044,Namsskogan,50,Trøndelag,843,0
2020-03-27,2020-03-27T04:00:00Z,5045,Grong,,,5045,Grong,50,Trøndelag,2359,3
2020-03-27,2020-03-27T04:00:00Z,5046,Høylandet,,,5046,Høylandet,50,Trøndelag,1231,1
2020-03-27,2020-03-27T04:00:00Z,5047,Overhalla,,,5047,Overhalla,50,Trøndelag,3884,1
2020-03-27,2020-03-27T04:00:00Z,5049,Flatanger,,,5049,Flatanger,50,Trøndelag,1103,0
2020-03-27,2020-03-27T04:00:00Z,5052,Leka,,,5052,Leka,50,Trøndelag,557,0
2020-03-27,2020-03-27T04:00:00Z,5053,Inderøy,,,5053,Inderøy,50,Trøndelag,6816,7
2020-03-27,2020-03-27T04:00:00Z,5054,Indre Fosen,,,5054,Indre Fosen,50,Trøndelag,10084,1
2020-03-27,2020-03-27T04:00:00Z,5055,Heim,,,5055,Heim,50,Trøndelag,5963,1
2020-03-27,2020-03-27T04:00:00Z,5056,Hitra,,,5056,Hitra,50,Trøndelag,5050,0
2020-03-27,2020-03-27T04:00:00Z,5057,Ørland,,,5057,Ørland,50,Trøndelag,10323,10
2020-03-27,2020-03-27T04:00:00Z,5058,Åfjord,,,5058,Åfjord,50,Trøndelag,4288,1
2020-03-27,2020-03-27T04:00:00Z,5059,Orkland,,,5059,Orkland,50,Trøndelag,18217,7
2020-03-27,2020-03-27T04:00:00Z,5060,Nærøysund,,,5060,Nærøysund,50,Trøndelag,9623,0
2020-03-27,2020-03-27T04:00:00Z,5061,Rindal,,,5061,Rindal,50,Trøndelag,2003,0
2020-03-27,2020-03-27T04:00:00Z,5401,Tromsø,,,5401,Tromsø,54,Troms og Finnmark,76974,71
2020-03-27,2020-03-27T04:00:00Z,5402,Harstad,,,5402,Harstad,54,Troms og Finnmark,24703,4
2020-03-27,2020-03-27T04:00:00Z,5403,Alta,,,5403,Alta,54,Troms og Finnmark,20789,1
2020-03-27,2020-03-27T04:00:00Z,5404,Vardø,,,5404,Vardø,54,Troms og Finnmark,2029,1
2020-03-27,2020-03-27T04:00:00Z,5405,Vadsø,,,5405,Vadsø,54,Troms og Finnmark,5788,3
2020-03-27,2020-03-27T04:00:00Z,5406,Hammerfest,,,5406,Hammerfest,54,Troms og Finnmark,11448,9
2020-03-27,2020-03-27T04:00:00Z,5411,Kvæfjord,,,5411,Kvæfjord,54,Troms og Finnmark,2839,0
2020-03-27,2020-03-27T04:00:00Z,5412,Tjeldsund,,,5412,Tjeldsund,54,Troms og Finnmark,4216,1
2020-03-27,2020-03-27T04:00:00Z,5413,Ibestad,,,5413,Ibestad,54,Troms og Finnmark,1361,0
2020-03-27,2020-03-27T04:00:00Z,5414,Gratangen,,,5414,Gratangen,54,Troms og Finnmark,1091,0
2020-03-27,2020-03-27T04:00:00Z,5415,Lavangen,,,5415,Lavangen,54,Troms og Finnmark,1034,3
2020-03-27,2020-03-27T04:00:00Z,5416,Bardu,,,5416,Bardu,54,Troms og Finnmark,4005,0
2020-03-27,2020-03-27T04:00:00Z,5417,Salangen,,,5417,Salangen,54,Troms og Finnmark,2146,0
2020-03-27,2020-03-27T04:00:00Z,5418,Målselv,,,5418,Målselv,54,Troms og Finnmark,6640,0
2020-03-27,2020-03-27T04:00:00Z,5419,Sørreisa,,,5419,Sørreisa,54,Troms og Finnmark,3464,0
2020-03-27,2020-03-27T04:00:00Z,5420,Dyrøy,,,5420,Dyrøy,54,Troms og Finnmark,1083,0
2020-03-27,2020-03-27T04:00:00Z,5421,Senja,,,5421,Senja,54,Troms og Finnmark,14851,12
2020-03-27,2020-03-27T04:00:00Z,5422,Balsfjord,,,5422,Balsfjord,54,Troms og Finnmark,5559,0
2020-03-27,2020-03-27T04:00:00Z,5423,Karlsøy,,,5423,Karlsøy,54,Troms og Finnmark,2200,0
2020-03-27,2020-03-27T04:00:00Z,5424,Lyngen,,,5424,Lyngen,54,Troms og Finnmark,2794,1
2020-03-27,2020-03-27T04:00:00Z,5425,Storfjord,,,5425,Storfjord,54,Troms og Finnmark,1829,0
2020-03-27,2020-03-27T04:00:00Z,5426,Kåfjord,,,5426,Kåfjord,54,Troms og Finnmark,2071,0
2020-03-27,2020-03-27T04:00:00Z,5427,Skjervøy,,,5427,Skjervøy,54,Troms og Finnmark,2927,1
2020-03-27,2020-03-27T04:00:00Z,5428,Nordreisa,,,5428,Nordreisa,54,Troms og Finnmark,4861,0
2020-03-27,2020-03-27T04:00:00Z,5429,Kvænangen,,,5429,Kvænangen,54,Troms og Finnmark,1191,0
2020-03-27,2020-03-27T04:00:00Z,5430,Kautokeino,,,5430,Kautokeino,54,Troms og Finnmark,2910,1
2020-03-27,2020-03-27T04:00:00Z,5432,Loppa,,,5432,Loppa,54,Troms og Finnmark,888,0
2020-03-27,2020-03-27T04:00:00Z,5433,Hasvik,,,5433,Hasvik,54,Troms og Finnmark,1005,0
2020-03-27,2020-03-27T04:00:00Z,5434,Måsøy,,,5434,Måsøy,54,Troms og Finnmark,1225,0
2020-03-27,2020-03-27T04:00:00Z,5435,Nordkapp,,,5435,Nordkapp,54,Troms og Finnmark,3162,0
2020-03-27,2020-03-27T04:00:00Z,5436,Porsanger,,,5436,Porsanger,54,Troms og Finnmark,3998,3
2020-03-27,2020-03-27T04:00:00Z,5437,Karasjok,,,5437,Karasjok,54,Troms og Finnmark,2628,1
2020-03-27,2020-03-27T04:00:00Z,5438,Lebesby,,,5438,Lebesby,54,Troms og Finnmark,1290,0
2020-03-27,2020-03-27T04:00:00Z,5439,Gamvik,,,5439,Gamvik,54,Troms og Finnmark,1132,0
2020-03-27,2020-03-27T04:00:00Z,5440,Berlevåg,,,5440,Berlevåg,54,Troms og Finnmark,957,0
2020-03-27,2020-03-27T04:00:00Z,5441,Tana,,,5441,Tana,54,Troms og Finnmark,2918,0
2020-03-27,2020-03-27T04:00:00Z,5442,Nesseby,,,5442,Nesseby,54,Troms og Finnmark,926,1
2020-03-27,2020-03-27T04:00:00Z,5443,Båtsfjord,,,5443,Båtsfjord,54,Troms og Finnmark,2221,0
2020-03-27,2020-03-27T04:00:00Z,5444,Sør-Varanger,,,5444,Sør-Varanger,54,Troms og Finnmark,10158,3
2020-03-27,2020-03-27T04:00:00Z,9998,Svalbard,,,9998,Svalbard,99,Svalbard,0,0
2020-03-27,2020-03-27T04:00:00Z,9999,Ukjent Kommune,,,9999,Ukjent Kommune,99,Ukjent Fylke,0,12
2020-03-28,2020-03-28T04:00:00Z,030101,Gamle Oslo,030101,Gamle Oslo,0301,Oslo,03,Oslo,58671,105
2020-03-28,2020-03-28T04:00:00Z,030102,Grünerløkka,030102,Grünerløkka,0301,Oslo,03,Oslo,62423,84
2020-03-28,2020-03-28T04:00:00Z,030103,Sagene,030103,Sagene,0301,Oslo,03,Oslo,45089,60
2020-03-28,2020-03-28T04:00:00Z,030104,St. Hanshaugen,030104,St. Hanshaugen,0301,Oslo,03,Oslo,38945,46
2020-03-28,2020-03-28T04:00:00Z,030105,Frogner,030105,Frogner,0301,Oslo,03,Oslo,59269,86
2020-03-28,2020-03-28T04:00:00Z,030106,Ullern,030106,Ullern,0301,Oslo,03,Oslo,34569,64
2020-03-28,2020-03-28T04:00:00Z,030107,Vestre Aker,030107,Vestre Aker,0301,Oslo,03,Oslo,50157,87
2020-03-28,2020-03-28T04:00:00Z,030108,Nordre Aker,030108,Nordre Aker,0301,Oslo,03,Oslo,52327,68
2020-03-28,2020-03-28T04:00:00Z,030109,Bjerke,030109,Bjerke,0301,Oslo,03,Oslo,33422,35
2020-03-28,2020-03-28T04:00:00Z,030110,Grorud,030110,Grorud,0301,Oslo,03,Oslo,27707,29
2020-03-28,2020-03-28T04:00:00Z,030111,Stovner,030111,Stovner,0301,Oslo,03,Oslo,33316,45
2020-03-28,2020-03-28T04:00:00Z,030112,Alna,030112,Alna,0301,Oslo,03,Oslo,49801,65
2020-03-28,2020-03-28T04:00:00Z,030113,Østensjø,030113,Østensjø,0301,Oslo,03,Oslo,50806,80
2020-03-28,2020-03-28T04:00:00Z,030114,Nordstrand,030114,Nordstrand,0301,Oslo,03,Oslo,52459,69
2020-03-28,2020-03-28T04:00:00Z,030115,Søndre Nordstrand,030115,Søndre Nordstrand,0301,Oslo,03,Oslo,39066,43
2020-03-28,2020-03-28T04:00:00Z,030116,Sentrum,030116,Sentrum,0301,Oslo,03,Oslo,1471,3
2020-03-28,2020-03-28T04:00:00Z,030117,Marka,030117,Marka,0301,Oslo,03,Oslo,1610,1
2020-03-28,2020-03-28T04:00:00Z,030199,Ukjent Bydel,030199,Ukjent,0301,Oslo,03,Oslo,2386,19
2020-03-28,2020-03-28T04:00:00Z,1101,Eigersund,,,1101,Eigersund,11,Rogaland,14811,9
2020-03-28,2020-03-28T04:00:00Z,1103,Stavanger,,,1103,Stavanger,11,Rogaland,143574,97
2020-03-28,2020-03-28T04:00:00Z,1106,Haugesund,,,1106,Haugesund,11,Rogaland,37357,47
2020-03-28,2020-03-28T04:00:00Z,1108,Sandnes,,,1108,Sandnes,11,Rogaland,79537,39
2020-03-28,2020-03-28T04:00:00Z,1111,Sokndal,,,1111,Sokndal,11,Rogaland,3280,2
2020-03-28,2020-03-28T04:00:00Z,1112,Lund,,,1112,Lund,11,Rogaland,3202,0
2020-03-28,2020-03-28T04:00:00Z,1114,Bjerkreim,,,1114,Bjerkreim,11,Rogaland,2787,0
2020-03-28,2020-03-28T04:00:00Z,1119,Hå,,,1119,Hå,11,Rogaland,18991,5
2020-03-28,2020-03-28T04:00:00Z,1120,Klepp,,,1120,Klepp,11,Rogaland,19588,5
2020-03-28,2020-03-28T04:00:00Z,1121,Time,,,1121,Time,11,Rogaland,18916,10
2020-03-28,2020-03-28T04:00:00Z,1122,Gjesdal,,,1122,Gjesdal,11,Rogaland,12002,7
2020-03-28,2020-03-28T04:00:00Z,1124,Sola,,,1124,Sola,11,Rogaland,27153,11
2020-03-28,2020-03-28T04:00:00Z,1127,Randaberg,,,1127,Randaberg,11,Rogaland,11221,7
2020-03-28,2020-03-28T04:00:00Z,1130,Strand,,,1130,Strand,11,Rogaland,12968,11
2020-03-28,2020-03-28T04:00:00Z,1133,Hjelmeland,,,1133,Hjelmeland,11,Rogaland,2574,0
2020-03-28,2020-03-28T04:00:00Z,1134,Suldal,,,1134,Suldal,11,Rogaland,3804,0
2020-03-28,2020-03-28T04:00:00Z,1135,Sauda,,,1135,Sauda,11,Rogaland,4595,3
2020-03-28,2020-03-28T04:00:00Z,1144,Kvitsøy,,,1144,Kvitsøy,11,Rogaland,517,0
2020-03-28,2020-03-28T04:00:00Z,1145,Bokn,,,1145,Bokn,11,Rogaland,852,0
2020-03-28,2020-03-28T04:00:00Z,1146,Tysvær,,,1146,Tysvær,11,Rogaland,11065,15
2020-03-28,2020-03-28T04:00:00Z,1149,Karmøy,,,1149,Karmøy,11,Rogaland,42186,30
2020-03-28,2020-03-28T04:00:00Z,1151,Utsira,,,1151,Utsira,11,Rogaland,198,0
2020-03-28,2020-03-28T04:00:00Z,1160,Vindafjord,,,1160,Vindafjord,11,Rogaland,8714,6
