fylke_no,fylke_name,category,date,mob_change,mob_change_last
38,Vestfold og Telemark,Transit stations,2020-03-27,-0.4711110880000001,-0.52
38,Vestfold og Telemark,Transit stations,2020-03-28,-0.43243236800000007,-0.52
38,Vestfold og Telemark,Transit stations,2020-03-29,-0.5217391359999999,-0.52
38,Vestfold og Telemark,Transit stations,2020-03-30,-0.4111922560000001,-0.52
38,Vestfold og Telemark,Transit stations,2020-03-31,-0.3291457439999999,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-01,-0.3932038560000001,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-02,-0.472422112,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-03,-0.4288889119999999,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-04,-0.4084084479999999,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-05,-0.505434816,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-06,-0.30413622400000007,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-07,-0.2562813759999999,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-08,-0.34223304000000004,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-09,-0.383692992,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-10,-0.444444464,-0.52
38,Vestfold og Telemark,Transit stations,2020-04-11,-0.519519536,-0.52
38,Vestfold og Telemark,Workplace,2020-02-29,-0.002304143999999951,-0.32
38,Vestfold og Telemark,Workplace,2020-03-01,-0.025559087999999973,-0.32
38,Vestfold og Telemark,Workplace,2020-03-02,0.002277887999999962,-0.32
38,Vestfold og Telemark,Workplace,2020-03-03,0,-0.32
38,Vestfold og Telemark,Workplace,2020-03-04,-0.006972719999999981,-0.32
38,Vestfold og Telemark,Workplace,2020-03-05,0.004681088000000045,-0.32
38,Vestfold og Telemark,Workplace,2020-03-06,-0.017478144000000043,-0.32
38,Vestfold og Telemark,Workplace,2020-03-07,-0.013824895999999968,-0.32
38,Vestfold og Telemark,Workplace,2020-03-08,-0.031948848,-0.32
38,Vestfold og Telemark,Workplace,2020-03-09,-0.003416864000000033,-0.32
38,Vestfold og Telemark,Workplace,2020-03-10,-0.01144817599999999,-0.32
38,Vestfold og Telemark,Workplace,2020-03-11,-0.01743169599999999,-0.32
38,Vestfold og Telemark,Workplace,2020-03-12,-0.06904620799999998,-0.32
38,Vestfold og Telemark,Workplace,2020-03-13,-0.325842656,-0.32
38,Vestfold og Telemark,Workplace,2020-03-14,-0.19354840000000004,-0.32
38,Vestfold og Telemark,Workplace,2020-03-15,-0.24281151999999998,-0.32
38,Vestfold og Telemark,Workplace,2020-03-16,-0.44533032000000006,-0.32
38,Vestfold og Telemark,Workplace,2020-03-17,-0.47338292800000004,-0.32
38,Vestfold og Telemark,Workplace,2020-03-18,-0.47879137599999994,-0.32
38,Vestfold og Telemark,Workplace,2020-03-19,-0.48098304000000014,-0.32
38,Vestfold og Telemark,Workplace,2020-03-20,-0.4818975840000001,-0.32
38,Vestfold og Telemark,Workplace,2020-03-21,-0.29262670400000007,-0.32
38,Vestfold og Telemark,Workplace,2020-03-22,-0.30990417600000003,-0.32
38,Vestfold og Telemark,Workplace,2020-03-23,-0.48917993600000004,-0.32
38,Vestfold og Telemark,Workplace,2020-03-24,-0.49341723200000004,-0.32
38,Vestfold og Telemark,Workplace,2020-03-25,-0.47821031999999997,-0.32
38,Vestfold og Telemark,Workplace,2020-03-26,-0.47513171200000015,-0.32
38,Vestfold og Telemark,Workplace,2020-03-27,-0.4687890560000001,-0.32
38,Vestfold og Telemark,Workplace,2020-03-28,-0.2834101599999999,-0.32
38,Vestfold og Telemark,Workplace,2020-03-29,-0.3035144,-0.32
38,Vestfold og Telemark,Workplace,2020-03-30,-0.4646925120000001,-0.32
38,Vestfold og Telemark,Workplace,2020-03-31,-0.4602175360000001,-0.32
38,Vestfold og Telemark,Workplace,2020-04-01,-0.45845435199999995,-0.32
38,Vestfold og Telemark,Workplace,2020-04-02,-0.4587478080000001,-0.32
38,Vestfold og Telemark,Workplace,2020-04-03,-0.4463171359999999,-0.32
38,Vestfold og Telemark,Workplace,2020-04-04,-0.271889408,-0.32
38,Vestfold og Telemark,Workplace,2020-04-05,-0.2651756640000001,-0.32
38,Vestfold og Telemark,Workplace,2020-04-06,-0.5461275680000002,-0.32
38,Vestfold og Telemark,Workplace,2020-04-07,-0.562678832,-0.32
38,Vestfold og Telemark,Workplace,2020-04-08,-0.6008134720000001,-0.32
38,Vestfold og Telemark,Workplace,2020-04-09,-0.837331792,-0.32
38,Vestfold og Telemark,Workplace,2020-04-10,-0.8283396000000001,-0.32
38,Vestfold og Telemark,Workplace,2020-04-11,-0.31566820800000006,-0.32
38,Vestfold og Telemark,Residential,2020-02-29,0.017100959999999988,0.1
38,Vestfold og Telemark,Residential,2020-03-01,0.02451342399999999,0.1
38,Vestfold og Telemark,Residential,2020-03-02,0.013107855999999972,0.1
38,Vestfold og Telemark,Residential,2020-03-03,0.008878720000000045,0.1
38,Vestfold og Telemark,Residential,2020-03-04,0.011622495999999956,0.1
38,Vestfold og Telemark,Residential,2020-03-05,5.43327999999974e-4,0.1
38,Vestfold og Telemark,Residential,2020-03-06,0.0014321280000000344,0.1
38,Vestfold og Telemark,Residential,2020-03-07,0.004883791999999971,0.1
38,Vestfold og Telemark,Residential,2020-03-08,0.017941952000000018,0.1
38,Vestfold og Telemark,Residential,2020-03-09,0.013057743999999958,0.1
38,Vestfold og Telemark,Residential,2020-03-10,0.01802344000000005,0.1
38,Vestfold og Telemark,Residential,2020-03-11,0.02126123199999995,0.1
38,Vestfold og Telemark,Residential,2020-03-12,0.04188463999999999,0.1
38,Vestfold og Telemark,Residential,2020-03-13,0.12515051200000005,0.1
38,Vestfold og Telemark,Residential,2020-03-14,0.07454718400000002,0.1
38,Vestfold og Telemark,Residential,2020-03-15,0.11637353599999996,0.1
38,Vestfold og Telemark,Residential,2020-03-16,0.16104992000000007,0.1
38,Vestfold og Telemark,Residential,2020-03-17,0.165535712,0.1
38,Vestfold og Telemark,Residential,2020-03-18,0.17812921600000006,0.1
38,Vestfold og Telemark,Residential,2020-03-19,0.17964281600000004,0.1
38,Vestfold og Telemark,Residential,2020-03-20,0.182782656,0.1
38,Vestfold og Telemark,Residential,2020-03-21,0.09096124799999997,0.1
38,Vestfold og Telemark,Residential,2020-03-22,0.114995184,0.1
38,Vestfold og Telemark,Residential,2020-03-23,0.182712944,0.1
38,Vestfold og Telemark,Residential,2020-03-24,0.18049963200000005,0.1
38,Vestfold og Telemark,Residential,2020-03-25,0.18059851200000004,0.1
38,Vestfold og Telemark,Residential,2020-03-26,0.17750507200000004,0.1
38,Vestfold og Telemark,Residential,2020-03-27,0.178097712,0.1
38,Vestfold og Telemark,Residential,2020-03-28,0.09554137600000003,0.1
38,Vestfold og Telemark,Residential,2020-03-29,0.10485425599999998,0.1
38,Vestfold og Telemark,Residential,2020-03-30,0.16396844799999996,0.1
38,Vestfold og Telemark,Residential,2020-03-31,0.14726732800000003,0.1
38,Vestfold og Telemark,Residential,2020-04-01,0.16176916800000005,0.1
38,Vestfold og Telemark,Residential,2020-04-02,0.177891664,0.1
38,Vestfold og Telemark,Residential,2020-04-03,0.16534716800000002,0.1
38,Vestfold og Telemark,Residential,2020-04-04,0.09127691200000004,0.1
38,Vestfold og Telemark,Residential,2020-04-05,0.108455024,0.1
38,Vestfold og Telemark,Residential,2020-04-06,0.15256737599999998,0.1
38,Vestfold og Telemark,Residential,2020-04-07,0.136713936,0.1
38,Vestfold og Telemark,Residential,2020-04-08,0.15678985599999998,0.1
38,Vestfold og Telemark,Residential,2020-04-09,0.219007024,0.1
38,Vestfold og Telemark,Residential,2020-04-10,0.22457116799999993,0.1
38,Vestfold og Telemark,Residential,2020-04-11,0.10138268800000004,0.1
46,Vestland,Retail & recreation,2020-02-29,-0.05729729599999996,-0.41
46,Vestland,Retail & recreation,2020-03-01,-0.07212475199999994,-0.41
46,Vestland,Retail & recreation,2020-03-02,-0.013471007999999984,-0.41
46,Vestland,Retail & recreation,2020-03-03,0.0013083520000000135,-0.41
46,Vestland,Retail & recreation,2020-03-04,0.005183599999999956,-0.41
46,Vestland,Retail & recreation,2020-03-05,-0.006449039999999968,-0.41
46,Vestland,Retail & recreation,2020-03-06,-0.036504032000000054,-0.41
46,Vestland,Retail & recreation,2020-03-07,-0.05189190399999996,-0.41
46,Vestland,Retail & recreation,2020-03-08,-0.08674462400000005,-0.41
46,Vestland,Retail & recreation,2020-03-09,-0.017063296000000037,-0.41
46,Vestland,Retail & recreation,2020-03-10,-0.04884430399999997,-0.41
46,Vestland,Retail & recreation,2020-03-11,-0.054427680000000006,-0.41
46,Vestland,Retail & recreation,2020-03-12,-0.05280126399999995,-0.41
46,Vestland,Retail & recreation,2020-03-13,-0.3180063520000001,-0.41
46,Vestland,Retail & recreation,2020-03-14,-0.44396398400000003,-0.41
46,Vestland,Retail & recreation,2020-03-15,-0.6608187200000001,-0.41
46,Vestland,Retail & recreation,2020-03-16,-0.396048464,-0.41
46,Vestland,Retail & recreation,2020-03-17,-0.4653292160000001,-0.41
46,Vestland,Retail & recreation,2020-03-18,-0.469546384,-0.41
46,Vestland,Retail & recreation,2020-03-19,-0.46352283200000016,-0.41
46,Vestland,Retail & recreation,2020-03-20,-0.44998241600000005,-0.41
46,Vestland,Retail & recreation,2020-03-21,-0.475315312,-0.41
46,Vestland,Retail & recreation,2020-03-22,-0.6744639840000001,-0.41
46,Vestland,Retail & recreation,2020-03-23,-0.4153569279999999,-0.41
46,Vestland,Retail & recreation,2020-03-24,-0.46663756800000017,-0.41
46,Vestland,Retail & recreation,2020-03-25,-0.4764578879999999,-0.41
46,Vestland,Retail & recreation,2020-03-26,-0.46231359999999994,-0.41
46,Vestland,Retail & recreation,2020-03-27,-0.428220464,-0.41
46,Vestland,Retail & recreation,2020-03-28,-0.4418017600000001,-0.41
46,Vestland,Retail & recreation,2020-03-29,-0.705653072,-0.41
46,Vestland,Retail & recreation,2020-03-30,-0.34934888000000003,-0.41
46,Vestland,Retail & recreation,2020-03-31,-0.38595728000000007,-0.41
46,Vestland,Retail & recreation,2020-04-01,-0.3866091360000001,-0.41
46,Vestland,Retail & recreation,2020-04-02,-0.407496944,-0.41
46,Vestland,Retail & recreation,2020-04-03,-0.37732531199999997,-0.41
46,Vestland,Retail & recreation,2020-04-04,-0.374414432,-0.41
46,Vestland,Retail & recreation,2020-04-05,-0.543859616,-0.41
46,Vestland,Retail & recreation,2020-04-06,-0.15491692799999998,-0.41
46,Vestland,Retail & recreation,2020-04-07,-0.10641083200000004,-0.41
46,Vestland,Retail & recreation,2020-04-08,-0.12138225599999998,-0.41
46,Vestland,Retail & recreation,2020-04-09,-0.8153969760000002,-0.41
46,Vestland,Retail & recreation,2020-04-10,-0.7978238559999999,-0.41
46,Vestland,Retail & recreation,2020-04-11,-0.412612672,-0.41
46,Vestland,Grocery & pharmacy,2020-02-29,-0.03635528,-0.09
46,Vestland,Grocery & pharmacy,2020-03-01,0.049450560000000005,-0.09
46,Vestland,Grocery & pharmacy,2020-03-02,0.025939631999999962,-0.09
46,Vestland,Grocery & pharmacy,2020-03-03,0.0022185120000000323,-0.09
46,Vestland,Grocery & pharmacy,2020-03-04,0.020693535999999995,-0.09
46,Vestland,Grocery & pharmacy,2020-03-05,0.016729615999999965,-0.09
46,Vestland,Grocery & pharmacy,2020-03-06,0.024896240000000035,-0.09
46,Vestland,Grocery & pharmacy,2020-03-07,-0.003681519999999978,-0.09
46,Vestland,Grocery & pharmacy,2020-03-08,-0.054945071999999984,-0.09
46,Vestland,Grocery & pharmacy,2020-03-09,0.03599785599999996,-0.09
46,Vestland,Grocery & pharmacy,2020-03-10,0.004991696000000048,-0.09
46,Vestland,Grocery & pharmacy,2020-03-11,0.07046979199999999,-0.09
46,Vestland,Grocery & pharmacy,2020-03-12,0.46411224000000006,-0.09
46,Vestland,Grocery & pharmacy,2020-03-13,0.046565248,-0.09
46,Vestland,Grocery & pharmacy,2020-03-14,-0.12149102400000004,-0.09
46,Vestland,Grocery & pharmacy,2020-03-15,-0.36813184,-0.09
46,Vestland,Grocery & pharmacy,2020-03-16,-0.10111169600000006,-0.09
46,Vestland,Grocery & pharmacy,2020-03-17,-0.20798668799999998,-0.09
46,Vestland,Grocery & pharmacy,2020-03-18,-0.19798657600000003,-0.09
46,Vestland,Grocery & pharmacy,2020-03-19,-0.17754992000000006,-0.09
46,Vestland,Grocery & pharmacy,2020-03-20,-0.13785156800000004,-0.09
46,Vestland,Grocery & pharmacy,2020-03-21,-0.12149102400000004,-0.09
46,Vestland,Grocery & pharmacy,2020-03-22,-0.423076912,-0.09
46,Vestland,Grocery & pharmacy,2020-03-23,-0.17257806400000003,-0.09
46,Vestland,Grocery & pharmacy,2020-03-24,-0.196339424,-0.09
46,Vestland,Grocery & pharmacy,2020-03-25,-0.22315435200000003,-0.09
46,Vestland,Grocery & pharmacy,2020-03-26,-0.16351860799999998,-0.09
46,Vestland,Grocery & pharmacy,2020-03-27,-0.12494238399999995,-0.09
46,Vestland,Grocery & pharmacy,2020-03-28,-0.09249884799999995,-0.09
46,Vestland,Grocery & pharmacy,2020-03-29,-0.469780272,-0.09
46,Vestland,Grocery & pharmacy,2020-03-30,-0.10587609599999998,-0.09
46,Vestland,Grocery & pharmacy,2020-03-31,-0.12479200000000004,-0.09
46,Vestland,Grocery & pharmacy,2020-04-01,-0.126398192,-0.09
46,Vestland,Grocery & pharmacy,2020-04-02,-0.12844036800000005,-0.09
46,Vestland,Grocery & pharmacy,2020-04-03,-0.07883819200000004,-0.09
46,Vestland,Grocery & pharmacy,2020-04-04,-0.05522320000000002,-0.09
46,Vestland,Grocery & pharmacy,2020-04-05,-0.23351648,-0.09
46,Vestland,Grocery & pharmacy,2020-04-06,0.05929065600000001,-0.09
46,Vestland,Grocery & pharmacy,2020-04-07,0.23405438400000006,-0.09
46,Vestland,Grocery & pharmacy,2020-04-08,0.316554816,-0.09
46,Vestland,Grocery & pharmacy,2020-04-09,-0.826767456,-0.09
46,Vestland,Grocery & pharmacy,2020-04-10,-0.8091286560000002,-0.09
46,Vestland,Grocery & pharmacy,2020-04-11,-0.08651635199999999,-0.09
46,Vestland,Parks,2020-02-29,0.153558048,-0.27
46,Vestland,Parks,2020-03-01,-0.06079028800000003,-0.27
46,Vestland,Parks,2020-03-02,0.021834048000000054,-0.27
46,Vestland,Parks,2020-03-03,0.18987340800000005,-0.27
46,Vestland,Parks,2020-03-04,0.16455694400000007,-0.27
46,Vestland,Parks,2020-03-05,0.21912353599999995,-0.27
46,Vestland,Parks,2020-03-06,0.20912548800000003,-0.27
46,Vestland,Parks,2020-03-07,0.31835204800000005,-0.27
46,Vestland,Parks,2020-03-08,-0.2644377440000001,-0.27
46,Vestland,Parks,2020-03-09,0.09170305599999995,-0.27
46,Vestland,Parks,2020-03-10,-0.016877631999999948,-0.27
46,Vestland,Parks,2020-03-11,-0.012658207999999947,-0.27
46,Vestland,Parks,2020-03-12,-0.083665344,-0.27
46,Vestland,Parks,2020-03-13,0.13688214400000004,-0.27
46,Vestland,Parks,2020-03-14,0.029962528000000023,-0.27
46,Vestland,Parks,2020-03-15,-0.31003040000000015,-0.27
46,Vestland,Parks,2020-03-16,-0.05676855999999998,-0.27
46,Vestland,Parks,2020-03-17,-0.18143457600000001,-0.27
46,Vestland,Parks,2020-03-18,-0.10970465600000001,-0.27
46,Vestland,Parks,2020-03-19,-0.07968128000000002,-0.27
46,Vestland,Parks,2020-03-20,0.33079849600000005,-0.27
46,Vestland,Parks,2020-03-21,0.797752808816,-0.27
46,Vestland,Parks,2020-03-22,-0.14893615999999998,-0.27
46,Vestland,Parks,2020-03-23,-0.15720526400000007,-0.27
46,Vestland,Parks,2020-03-24,-0.21940929600000003,-0.27
46,Vestland,Parks,2020-03-25,-0.3797468320000001,-0.27
46,Vestland,Parks,2020-03-26,-0.09163348800000007,-0.27
46,Vestland,Parks,2020-03-27,0.10266161599999998,-0.27
46,Vestland,Parks,2020-03-28,0.340823968,-0.27
46,Vestland,Parks,2020-03-29,-0.31306995200000004,-0.27
46,Vestland,Parks,2020-03-30,0.43231441600000003,-0.27
46,Vestland,Parks,2020-03-31,-0.101265808,-0.27
46,Vestland,Parks,2020-04-01,-0.18565398400000002,-0.27
46,Vestland,Parks,2020-04-02,-0.362549808,-0.27
46,Vestland,Parks,2020-04-03,-0.14068438400000002,-0.27
46,Vestland,Parks,2020-04-04,0.329588016,-0.27
46,Vestland,Parks,2020-04-05,0.252279664,-0.27
46,Vestland,Parks,2020-04-06,0.24454150400000002,-0.27
46,Vestland,Parks,2020-04-07,0.5400843808,-0.27
46,Vestland,Parks,2020-04-08,-0.16033752000000004,-0.27
46,Vestland,Parks,2020-04-09,0.7569721152,-0.27
46,Vestland,Parks,2020-04-10,1.5361216480000002,-0.27
46,Vestland,Parks,2020-04-11,-0.2696629600000001,-0.27
46,Vestland,Transit stations,2020-02-29,0.1675,-0.54
46,Vestland,Transit stations,2020-03-01,0.14112902399999996,-0.54
46,Vestland,Transit stations,2020-03-02,0.075409856,-0.54
46,Vestland,Transit stations,2020-03-03,0.13780920000000005,-0.54
46,Vestland,Transit stations,2020-03-04,0.09577923199999999,-0.54
46,Vestland,Transit stations,2020-03-05,0.12164294400000006,-0.54
46,Vestland,Transit stations,2020-03-06,0.09899566400000005,-0.54
46,Vestland,Transit stations,2020-03-07,0.1325,-0.54
46,Vestland,Transit stations,2020-03-08,0.022177423999999973,-0.54
46,Vestland,Transit stations,2020-03-09,0.08852459199999999,-0.54
46,Vestland,Transit stations,2020-03-10,0.054770319999999977,-0.54
46,Vestland,Transit stations,2020-03-11,-0.01948052800000005,-0.54
46,Vestland,Transit stations,2020-03-12,-0.06161139200000003,-0.54
46,Vestland,Transit stations,2020-03-13,-0.26255384000000004,-0.54
46,Vestland,Transit stations,2020-03-14,-0.26,-0.54
46,Vestland,Transit stations,2020-03-15,-0.42741931200000005,-0.54
46,Vestland,Transit stations,2020-03-16,-0.44754100799999996,-0.54
46,Vestland,Transit stations,2020-03-17,-0.49823327999999995,-0.54
46,Vestland,Transit stations,2020-03-18,-0.5324675360000001,-0.54
46,Vestland,Transit stations,2020-03-19,-0.5308056640000001,-0.54
46,Vestland,Transit stations,2020-03-20,-0.526542352,-0.54
46,Vestland,Transit stations,2020-03-21,-0.3425,-0.54
46,Vestland,Transit stations,2020-03-22,-0.6350806880000001,-0.54
46,Vestland,Transit stations,2020-03-23,-0.5311475840000001,-0.54
46,Vestland,Transit stations,2020-03-24,-0.503533568,-0.54
46,Vestland,Transit stations,2020-03-25,-0.56818176,-0.54
46,Vestland,Transit stations,2020-03-26,-0.5323855040000001,-0.54
46,Vestland,Transit stations,2020-03-27,-0.558106208,-0.54
46,Vestland,Transit stations,2020-03-28,-0.405,-0.54
46,Vestland,Transit stations,2020-03-29,-0.6592741759999999,-0.54
46,Vestland,Transit stations,2020-03-30,-0.42622948799999993,-0.54
46,Vestland,Transit stations,2020-03-31,-0.4522968800000001,-0.54
46,Vestland,Transit stations,2020-04-01,-0.4983765920000001,-0.54
46,Vestland,Transit stations,2020-04-02,-0.5576619840000001,-0.54
46,Vestland,Transit stations,2020-04-03,-0.545193728,-0.54
46,Vestland,Transit stations,2020-04-04,-0.3825,-0.54
46,Vestland,Transit stations,2020-04-05,-0.5221773760000001,-0.54
46,Vestland,Transit stations,2020-04-06,-0.4409836479999999,-0.54
46,Vestland,Transit stations,2020-04-07,-0.34275622399999994,-0.54
46,Vestland,Transit stations,2020-04-08,-0.4935064640000001,-0.54
46,Vestland,Transit stations,2020-04-09,-0.5655607840000001,-0.54
46,Vestland,Transit stations,2020-04-10,-0.5509326240000001,-0.54
46,Vestland,Transit stations,2020-04-11,-0.5375,-0.54
46,Vestland,Workplace,2020-02-29,-0.010432191999999986,-0.35
46,Vestland,Workplace,2020-03-01,-0.031683168000000025,-0.35
46,Vestland,Workplace,2020-03-02,-0.008608336000000008,-0.35
46,Vestland,Workplace,2020-03-03,-0.007238527999999974,-0.35
46,Vestland,Workplace,2020-03-04,-0.002197024000000056,-0.35
46,Vestland,Workplace,2020-03-05,-0.008791200000000004,-0.35
46,Vestland,Workplace,2020-03-06,0.0011741919999999483,-0.35
46,Vestland,Workplace,2020-03-07,0.001490287999999964,-0.35
46,Vestland,Workplace,2020-03-08,-0.0019802240000000213,-0.35
46,Vestland,Workplace,2020-03-09,-0.009325680000000034,-0.35
46,Vestland,Workplace,2020-03-10,-0.013391231999999946,-0.35
46,Vestland,Workplace,2020-03-11,-0.021603824000000032,-0.35
46,Vestland,Workplace,2020-03-12,-0.08278387199999998,-0.35
46,Vestland,Workplace,2020-03-13,-0.31898241600000005,-0.35
46,Vestland,Workplace,2020-03-14,-0.22056635200000005,-0.35
46,Vestland,Workplace,2020-03-15,-0.271287104,-0.35
46,Vestland,Workplace,2020-03-16,-0.456241088,-0.35
46,Vestland,Workplace,2020-03-17,-0.5016286560000001,-0.35
46,Vestland,Workplace,2020-03-18,-0.510801872,-0.35
46,Vestland,Workplace,2020-03-19,-0.5183150559999999,-0.35
46,Vestland,Workplace,2020-03-20,-0.511154544,-0.35
46,Vestland,Workplace,2020-03-21,-0.3189270079999999,-0.35
46,Vestland,Workplace,2020-03-22,-0.3564356640000001,-0.35
46,Vestland,Workplace,2020-03-23,-0.5075322240000001,-0.35
46,Vestland,Workplace,2020-03-24,-0.5142960160000001,-0.35
46,Vestland,Workplace,2020-03-25,-0.508971072,-0.35
46,Vestland,Workplace,2020-03-26,-0.506227056,-0.35
46,Vestland,Workplace,2020-03-27,-0.488453984,-0.35
46,Vestland,Workplace,2020-03-28,-0.3025335680000001,-0.35
46,Vestland,Workplace,2020-03-29,-0.36237622400000014,-0.35
46,Vestland,Workplace,2020-03-30,-0.49139172800000014,-0.35
46,Vestland,Workplace,2020-03-31,-0.49077088,-0.35
46,Vestland,Workplace,2020-04-01,-0.489198128,-0.35
46,Vestland,Workplace,2020-04-02,-0.49487182400000007,-0.35
46,Vestland,Workplace,2020-04-03,-0.4774951200000001,-0.35
46,Vestland,Workplace,2020-04-04,-0.29061108800000013,-0.35
46,Vestland,Workplace,2020-04-05,-0.31683166400000007,-0.35
46,Vestland,Workplace,2020-04-06,-0.5645623840000001,-0.35
46,Vestland,Workplace,2020-04-07,-0.572204096,-0.35
46,Vestland,Workplace,2020-04-08,-0.6268765920000001,-0.35
46,Vestland,Workplace,2020-04-09,-0.854578736,-0.35
46,Vestland,Workplace,2020-04-10,-0.8426615040000001,-0.35
46,Vestland,Workplace,2020-04-11,-0.34724291199999996,-0.35
46,Vestland,Residential,2020-02-29,-0.006353087999999958,0.09
46,Vestland,Residential,2020-03-01,-0.01783471999999995,0.09
46,Vestland,Residential,2020-03-02,0.004048095999999987,0.09
46,Vestland,Residential,2020-03-03,-6.85295999999994e-4,0.09
46,Vestland,Residential,2020-03-04,0.0012679520000000366,0.09
46,Vestland,Residential,2020-03-05,0.0018371039999999538,0.09
46,Vestland,Residential,2020-03-06,-0.0019401279999999587,0.09
46,Vestland,Residential,2020-03-07,-0.0034772960000000242,0.09
46,Vestland,Residential,2020-03-08,0.0061582079999999454,0.09
46,Vestland,Residential,2020-03-09,0.004665776000000051,0.09
46,Vestland,Residential,2020-03-10,0.016059200000000034,0.09
46,Vestland,Residential,2020-03-11,0.025407600000000006,0.09
46,Vestland,Residential,2020-03-12,0.049495664000000036,0.09
46,Vestland,Residential,2020-03-13,0.13021905600000003,0.09
46,Vestland,Residential,2020-03-14,0.07975988800000006,0.09
46,Vestland,Residential,2020-03-15,0.09735614399999998,0.09
46,Vestland,Residential,2020-03-16,0.17076880000000005,0.09
46,Vestland,Residential,2020-03-17,0.19653814400000003,0.09
46,Vestland,Residential,2020-03-18,0.204066288,0.09
46,Vestland,Residential,2020-03-19,0.21017291200000002,0.09
46,Vestland,Residential,2020-03-20,0.20530071999999996,0.09
46,Vestland,Residential,2020-03-21,0.07880987200000004,0.09
46,Vestland,Residential,2020-03-22,0.11723504000000004,0.09
46,Vestland,Residential,2020-03-23,0.19016436799999997,0.09
46,Vestland,Residential,2020-03-24,0.20123224000000006,0.09
46,Vestland,Residential,2020-03-25,0.212584656,0.09
46,Vestland,Residential,2020-03-26,0.20476849600000005,0.09
46,Vestland,Residential,2020-03-27,0.20730761600000008,0.09
46,Vestland,Residential,2020-03-28,0.08673248000000001,0.09
46,Vestland,Residential,2020-03-29,0.12030872000000001,0.09
46,Vestland,Residential,2020-03-30,0.16055328,0.09
46,Vestland,Residential,2020-03-31,0.18476728000000006,0.09
46,Vestland,Residential,2020-04-01,0.18985729600000004,0.09
46,Vestland,Residential,2020-04-02,0.20708972800000006,0.09
46,Vestland,Residential,2020-04-03,0.20435400000000004,0.09
46,Vestland,Residential,2020-04-04,0.08406585600000005,0.09
46,Vestland,Residential,2020-04-05,0.09818555200000004,0.09
46,Vestland,Residential,2020-04-06,0.16929503999999998,0.09
46,Vestland,Residential,2020-04-07,0.15322168,0.09
46,Vestland,Residential,2020-04-08,0.189362976,0.09
46,Vestland,Residential,2020-04-09,0.2603668800000001,0.09
46,Vestland,Residential,2020-04-10,0.24381897600000002,0.09
46,Vestland,Residential,2020-04-11,0.09474798399999998,0.09
30,Viken,Retail & recreation,2020-02-29,-0.053902655999999986,-0.31
30,Viken,Retail & recreation,2020-03-01,-0.17589574400000005,-0.31
30,Viken,Retail & recreation,2020-03-02,-0.029532768000000032,-0.31
30,Viken,Retail & recreation,2020-03-03,-0.012210015999999997,-0.31
30,Viken,Retail & recreation,2020-03-04,-0.066775264,-0.31
30,Viken,Retail & recreation,2020-03-05,-0.01957214399999998,-0.31
30,Viken,Retail & recreation,2020-03-06,-0.036496336000000046,-0.31
30,Viken,Retail & recreation,2020-03-07,-0.07341577600000006,-0.31
30,Viken,Retail & recreation,2020-03-08,-0.17589574400000005,-0.31
30,Viken,Retail & recreation,2020-03-09,-0.04696196799999996,-0.31
30,Viken,Retail & recreation,2020-03-10,-0.044932863999999996,-0.31
30,Viken,Retail & recreation,2020-03-11,-0.06468128000000002,-0.31
30,Viken,Retail & recreation,2020-03-12,-0.024806575999999955,-0.31
30,Viken,Retail & recreation,2020-03-13,-0.28163012800000004,-0.31
30,Viken,Retail & recreation,2020-03-14,-0.4111282880000002,-0.31
30,Viken,Retail & recreation,2020-03-15,-0.7214984159999999,-0.31
30,Viken,Retail & recreation,2020-03-16,-0.343500368,-0.31
30,Viken,Retail & recreation,2020-03-17,-0.37826624,-0.31
30,Viken,Retail & recreation,2020-03-18,-0.396230832,-0.31
30,Viken,Retail & recreation,2020-03-19,-0.36276745600000004,-0.31
30,Viken,Retail & recreation,2020-03-20,-0.35178430400000005,-0.31
30,Viken,Retail & recreation,2020-03-21,-0.4053322720000001,-0.31
30,Viken,Retail & recreation,2020-03-22,-0.5960911840000002,-0.31
30,Viken,Retail & recreation,2020-03-23,-0.35657227200000013,-0.31
30,Viken,Retail & recreation,2020-03-24,-0.3816849440000001,-0.31
30,Viken,Retail & recreation,2020-03-25,-0.38227088000000004,-0.31
30,Viken,Retail & recreation,2020-03-26,-0.365725952,-0.31
30,Viken,Retail & recreation,2020-03-27,-0.34326843200000007,-0.31
30,Viken,Retail & recreation,2020-03-28,-0.362442016,-0.31
30,Viken,Retail & recreation,2020-03-29,-0.55537464,-0.31
30,Viken,Retail & recreation,2020-03-30,-0.295570064,-0.31
30,Viken,Retail & recreation,2020-03-31,-0.254945072,-0.31
30,Viken,Retail & recreation,2020-04-01,-0.286179568,-0.31
30,Viken,Retail & recreation,2020-04-02,-0.288575312,-0.31
30,Viken,Retail & recreation,2020-04-03,-0.2412813759999999,-0.31
